date,incident_id,governorate,district,area,target,main_category,sub_category,min_air_raids,max_air_raids,civilian_casualties,fatalities,woman_fatalities,child_fatalities,injured,woman_injured,child_injured,confirmed_time,time_of_day
2016-08-14,8410,Hajja,harad,Faj Harad,Farm,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-14,8411,Hajja,midi,Bin Abdullah valley,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-14,8412,Hajja,midi,-,Post Office,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-14,8413,Hajja,abs,Al-Jar,Pro-Houthi forces,military_security_target,forces,1,6.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-14,8414,Hudaydah,al-mina,Al-Katheeb,Naval Base,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-14,8415,Hudaydah,al-mina,Al-Katheeb,Naval Base,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2016-08-14,8416,Ibb,ba'dan,Tabea' Al-Khadhra'a,Security HQ,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-14,8417,Ibb,ba'dan,Tabea' Al-Khadhra'a,Technical Institute,educational_facility,institute,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-14,8418,Jawf,khab wa al-sha'af,Sabrain,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-14,8419,Shabwa,usaylan,-,Pro-Houthi Military Vehicles,military_security_target,moving target (weapons/fighters),1,4.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-14,8420,Shabwa,bayhan,Bani Aqeel mountain,Pro-Houthi Military Vehicles,military_security_target,moving target (weapons/fighters),1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-14,8421,Shabwa,usaylan,Awman mountain,Local telecommunication network,infrastructure,communication,1,1.0,0,0,0,0,0,0,0.0,21,night
2016-08-14,8422,Saada,al-safra'a,Noshor,Pro-Houthi Site,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-14,8423,Saada,sihar,"Al-Talh, Al-Hamazat",Pro-Houthi Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-14,8424,Saada,haydan,Marran,House,civilian,residential area,1,8.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8425,Saada,haydan,Marran,Main Road,infrastructure,transport,1,8.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8426,Saada,saqain,Tiqrhid,House,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8427,Saada,saqain,Tiqrhid,Farm,economic_infrastructure,farms,1,3.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8428,Saada,baqim,"Al-Mahjar, Al-sorah, Sharawi",Unknown,unknown,unknown,1,5.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8429,Saada,sihar,"Bani Awbar, Al-Sama'a mountain",Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-14,8430,Taiz,al-mukha,Al-Nar mountain,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-14,8431,Taiz,al-mukha,-,Coastal Defence Military Camp,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,15,afternoon
2016-08-15,8432,Sanaa,al-thawrah,Al-Nahdhah,Former 1st Armoured Division,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,8,morning
2016-08-15,8433,Sanaa,bani hushaysh,Sarif,Air Defence Military Camp,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,15,afternoon
2016-08-15,8434,Sanaa,nihm,Maswarah,Ali Al-Qasha'ah house,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,19,night
2016-08-15,8435,Sanaa,sanhan,Al-Rayed mountain,Farm,economic_infrastructure,farms,1,6.0,0,0,0,0,0,0,0.0,19,night
2016-08-15,8436,Hajja,abs,-,Abs hospital,medical_facility,hospital,1,2.0,39,20,0,0,19,0,0.0,17,afternoon
2016-08-15,8437,Saada,kitaf wa al-boqe'e,Al-Salim,Water pump,economic_infrastructure,water & electricity,1,2.0,1,0,0,0,1,0,0.0,22,night
2016-08-15,8438,Taiz,hayfan,Al-Ahkoum (near Al-Akboush school),Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-15,8439,Taiz,hayfan,Al-Ahkoum (Al-Doba'ei hill),Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-16,8440,Sanaa,shu'oub,Sawan,Military Engineering Unit,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8441,Sanaa,al-sab'ein,Noqom mountain,Al-Hafa Military Camp,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8442,Sanaa,al-sab'ein,Al-Nahdain,Al-Nahdain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8443,Sanaa,bani al-harith,Al-Rahabah,Al-Daylami Airbase,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8444,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8445,Sanaa,bani hushaysh,Sarif,Air Defence Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,2,morning
2016-08-16,8446,Sanaa,nihm,Gholah Asim,Residential Area,civilian,residential area,1,2.0,12,6,1,1,6,1,1.0,1,afternoon
2016-08-16,8447,Sanaa,nihm,Thomah,Residential Area,civilian,residential area,1,4.0,1,0,0,0,1,0,0.0,17,afternoon
2016-08-16,8448,Sanaa,nihm,Ghaylamah valley,Dirhim Sabir House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-16,8449,Sanaa,nihm,Ghaylamah valley,well,economic_infrastructure,water & electricity,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-16,8450,Sanaa,sanhan,Al-Ahmar village,Affash fortress,cultural_heritage,historical buildings/towns,1,2.0,0,0,0,0,0,0,0.0,17,night
2016-08-16,8451,Abyan,al-wade'a,Al-Sabbar,Civilian's Vehicle,civilian,vehicle/bus,1,2.0,5,5,0,1,0,0,0.0,1,afternoon
2016-08-16,8452,Hajja,abs,Al-Majda'a,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-16,8453,Jawf,al-maton,"Al-Faidh, Ham",Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,9,morning
2016-08-16,8454,Jawf,al-maslub,Al-Saqiyah,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-16,8455,Jawf,al-maslub,"Al-Saqiyah, Al-Waqz",The main road,infrastructure,transport,1,8.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-16,8456,Saada,majz,Dhahyan,Houses,civilian,residential area,1,4.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-16,8457,Saada,sa'ada,Kahlan,Kahlan Military Camp,military_security_target,military site,1,24.0,0,0,0,0,0,0,0.0,5,night
2016-08-16,8458,Saada,sa'ada,-,Sa'ada Airport,infrastructure,transport,1,24.0,0,0,0,0,0,0,0.0,1,night
2016-08-16,8459,Saada,sa'ada,-,Finance office,infrastructure,gov. compounds,1,24.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-16,8460,Saada,sa'ada,Near the Central Jail,Pro-Houthi forces,military_security_target,forces,1,24.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-16,8461,Saada,kitaf wa al-boqe'e,Al-Hajar,Pro-Houthi forces,military_security_target,forces,1,24.0,0,0,0,0,0,0,0.0,1,night
2016-08-16,8462,Saada,sihar,"Al-Sama'a mountain, Al-Abqour",Pro-Houthi forces,military_security_target,forces,1,24.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-16,8463,Saada,monabbih,-,Unknown,unknown,unknown,1,24.0,0,0,0,0,0,0,0.0,1,night
2016-08-16,8464,Taiz,hayfan,Al-Barqah Al-Hamra'a,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-16,8465,Taiz,samea,Folfah,Governmental Compound,infrastructure,gov. compounds,1,5.0,0,0,0,0,0,0,0.0,14,afternoon
2016-08-16,8466,Taiz,al-mukha,-,Old Quarry,medical_facility,medical centres,1,4.0,0,0,0,0,0,0,0.0,14,afternoon
2016-08-16,8467,Taiz,hayfan,Al-Ahkoum ,Main water tank,economic_infrastructure,water & electricity,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-17,8468,Sanaa,al-thawrah,Al-Nahdhah,Former 1st Armoured Division,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,9,morning
2016-08-17,8469,Sanaa,bani hushaysh,Al-Jumaimah,Al-Jumaimah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-17,8470,Sanaa,bani hushaysh,Al-Jumaimah,Al-Jumaimah Military Camp,military_security_target,military site,1,8.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-17,8471,Sanaa,sanhan,Al-Rayed mountain,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8472,Sanaa,bani matar,Attan mountain ,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8473,Sanaa,bani matar,Al-Sobahah,Special Forces Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8474,Sanaa,nan,Between Arhab and Hamdan districts,Missiles launcher ,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,23,night
2016-08-17,8475,Sanaa,nihm,"Al-Manarah, Al-Majawihah",Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,17,night
2016-08-17,8476,Sanaa,hamdan,Raji mountain,Farms,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-17,8477,Amran,huth,Hawari,Civilian's Vehicle,civilian,vehicle/bus,1,1.0,2,1,0,0,1,0,0.0,10,afternoon
2016-08-17,8478,Jawf,khab wa al-sha'af,Al-Yatamah,Residential Area,civilian,residential area,1,4.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-17,8479,Jawf,al-ghayl,-,Houses,civilian,residential area,1,4.0,0,0,0,0,0,0,0.0,19,night
2016-08-17,8480,Jawf,al-ghayl,-,Farms,economic_infrastructure,farms,1,4.0,0,0,0,0,0,0,0.0,19,night
2016-08-17,8481,Jawf,khab wa al-sha'af,Al-Aqabah,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,19,night
2016-08-17,8482,Saada,razih,Burkan,Fuel tanks,economic_infrastructure,oil & gas,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8483,Saada,baqim,"Sha'eer mountain, Al Al-Saifi",Pro-Houthi forces,military_security_target,forces,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-17,8484,Saada,sihar,-,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-17,8485,Saada,majz,Dhahyan,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-17,8486,Saada,saqain,Ibn Orayj mountain,Telecommunications networks,infrastructure,communication,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8487,Saada,baqim,Al-Majazah,Pro-Houthi forces,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-17,8488,Saada,baqim,"Al-Majazah, Sha'eer mountain, Al Al-Hamaqi",Unknown,unknown,unknown,1,9.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-17,8489,Saada,saqain,Swaih,Civilian's house,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-17,8490,Saada,majz,Takhyah,House,civilian,residential area,1,1.0,2,2,2,0,0,0,0.0,15,afternoon
2016-08-17,8491,Saada,sa'ada,The City,PSO,infrastructure,gov. compounds,1,3.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-17,8492,Saada,sa'ada,-,Central bank,economic_infrastructure,bank,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-17,8493,Saada,kitaf wa al-boqe'e,-,Pro-Houthi forces,military_security_target,forces,1,10.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-17,8494,Saada,haydan,Marran,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2016-08-17,8495,Saada,sihar,Al-Abdain,Pro-Houthi forces,military_security_target,forces,1,10.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8496,Saada,sa'ada,The main road,Zapatan fuel station,economic_infrastructure,oil & gas,1,10.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8497,Saada,kitaf wa al-boqe'e,-,Unknown,unknown,unknown,1,10.0,0,0,0,0,0,0,0.0,20,night
2016-08-17,8498,Saada,baqim,Mandabah,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,20,night
2016-08-17,8499,Saada,sa'ada,The City,Fuel station,economic_infrastructure,oil & gas,1,1.0,13,5,0,0,8,0,0.0,22,night
2016-08-17,8500,Taiz,al-silw,-,Military Vehicle,military_security_target,moving target (weapons/fighters),1,1.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-17,8501,Taiz,al-silw,-,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-17,8502,Taiz,hayfan,Al-Akboush,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-17,8503,Taiz,hayfan,"Al-Akboush, Al-Adouf",Houses,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,22,night
2016-08-17,8504,Taiz,samea,The district center,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-17,8505,Taiz,al-silw,Al-Sharaf village,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-17,8506,Taiz,al-silw,Mawqa'ah,Bridge,infrastructure,transport,1,2.0,3,3,3,0,0,0,0.0,16,afternoon
2016-08-18,8507,Sanaa,al-sab'ein,Noqom mountain,Al-Hafa Military Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,9,morning
2016-08-18,8508,Sanaa,sanhan,Dhabwah,Dhabwah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,10,afternoon
2016-08-18,8509,Sanaa,sanhan,Bait Al-Ahmar village,Affash fortress,cultural_heritage,historical buildings/towns,1,2.0,0,0,0,0,0,0,0.0,18,night
2016-08-18,8510,Sanaa,arhab,Harran,2 Food trucks,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,18,night
2016-08-18,8511,Jawf,al-matmmah,Main road,2 Food trucks,civilian,vehicle/bus,1,2.0,7,4,0,0,3,0,0.0,15,afternoon
2016-08-18,8512,Saada,baqim,-,Civilian's house,civilian,residential area,1,1.0,7,2,0,0,5,0,0.0,21,night
2016-08-18,8513,Saada,saqain,-,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-18,8514,Saada,shada'a,Al-Husamah,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-18,8515,Saada,majz,Sarah,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-19,8516,Sanaa,al-sab'ein,Al-Nahdain,Al-Nahdain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8517,Sanaa,al-wahdah,Asir ,Military Supplies Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8518,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8519,Amran,harf sufyan,Al-Batinah,Residential Area,civilian,residential area,1,2.0,5,2,0,0,3,0,0.0,17,afternoon
2016-08-19,8520,Hajja,harad,Al-Majbar junction,Pro-Houthi reinforcement,military_security_target,forces,1,5.0,0,0,0,0,0,0,0.0,23,night
2016-08-19,8521,Hajja,harad,-,Military tank,military_security_target,moving target (weapons/fighters),1,5.0,0,0,0,0,0,0,0.0,23,night
2016-08-19,8522,Hajja,harad,Near Al-Khaymah restaurant,Residential Area,civilian,residential area,1,5.0,0,0,0,0,0,0,0.0,23,night
2016-08-19,8523,Hudaydah,al-khawkhah,-,Abo Mosa Al-Asha'ari Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2016-08-19,8524,Hudaydah,al-khawkhah,Al-Kadah village,Residential Area,civilian,residential area,1,1.0,12,7,0,0,5,0,0.0,19,night
2016-08-19,8525,Jawf,al-maslub,Al-Saqiyah,Pro-Houthi Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-19,8526,Jawf,al-matmmah,Al-Natinah,Residential Area,civilian,residential area,1,1.0,3,3,0,0,0,0,0.0,11,afternoon
2016-08-19,8527,Jawf,al-maslub,Al-Saqiyah,Residential Area,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,11,afternoon
2016-08-19,8528,Jawf,khab wa al-sha'af,-,Al-Dahlah market,civilian,market place,1,1.0,11,2,0,0,9,0,0.0,14,afternoon
2016-08-19,8529,Shabwa,usaylan,Al-Noqoub,Al-Noqoub School,educational_facility,school,1,4.0,0,0,0,0,0,0,0.0,24,night
2016-08-19,8530,Shabwa,bayhan,Hayd Bin Aqeel,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,24,night
2016-08-19,8531,Shabwa,ain,Mablaqah,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,24,night
2016-08-19,8532,Saada,kitaf wa al-boqe'e,-,Kitaf gas station,economic_infrastructure,oil & gas,1,1.0,0,0,0,0,0,0,0.0,15,afternoon
2016-08-19,8533,Saada,sa'ada,Rahban,Residential Area,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8534,Saada,sa'ada,Rahban,Main road,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8535,Saada,sa'ada,Ain ,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,22,night
2016-08-19,8536,Saada,saqain,Bani Bahr,Abdullah Ahmad Farhan house,civilian,residential area,1,1.0,1,0,0,0,1,1,0.0,15,afternoon
2016-08-20,8537,Sanaa,al-sab'ein,Al-Nahdain,Presidential Palace,military_security_target,military site,1,2.0,8,3,0,0,5,0,0.0,9,morning
2016-08-20,8538,Sanaa,al-sab'ein,Al-Nahdain,Al-Nahdain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,9,morning
2016-08-20,8539,Sanaa,al-sab'ein,Noqom mountain,Al-Hafa Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,9,morning
2016-08-20,8540,Sanaa,arhab,Al-Sama'a,Al-Sama'a Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,9,morning
2016-08-20,8541,Sanaa,sanhan,Dhabwah,Dhabwah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,9,morning
2016-08-20,8542,Sanaa,arhab,Al-Furayjah,Farms,economic_infrastructure,farms,1,10.0,0,0,0,0,0,0,0.0,11,afternoon
2016-08-20,8543,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,9,morning
2016-08-20,8544,Sanaa,nihm,"Al-Madfon, Al-Majawihah",Residential Area,civilian,residential area,1,12.0,0,0,0,0,0,0,0.0,18,night
2016-08-20,8545,Sanaa,nihm,"Al-Nanarah, Bani Bariq, Yam mountain",Farms,economic_infrastructure,farms,1,8.0,0,0,0,0,0,0,0.0,20,night
2016-08-20,8546,Abyan,al-mahfad,-,AQAP groups,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-20,8547,Jawf,al-maslub,Safra'a Al-Qardah,Artillery,military_security_target,moving target (weapons/fighters),1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-20,8548,Jawf,al-ghayl,Al-Ordhi,Residential Area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-21,8549,Sanaa,nihm,"Al-Majawihah, Al-Madfon",Pro-Houthi forces,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-21,8550,Sanaa,al-haymah al-kharijiyah,"Al-Manarah, Al-Majawihah",Farms,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-21,8551,Hajja,harad,-,Pro-Houthi Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,23,night
2016-08-21,8552,Hajja,abs,Al-Jar,Farms,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,23,night
2016-08-21,8553,Hudaydah,al-durayhimi,-,Al-Hudaydah Airport,infrastructure,transport,1,6.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8554,Hudaydah,al-khawkhah,-,Abo Mosa Al-Asha'ari Military Camp,military_security_target,military site,1,17.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8555,Hudaydah,al-durayhimi,-,Military Airport,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8556,Hudaydah,al-durayhimi,-,Air Defence Military Camp,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8557,Hudaydah,al-hawak,-,SSF Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8558,Hudaydah,kamaran,Kamaran island,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,13,afternoon
2016-08-21,8559,Hudaydah,al-durayhimi,-,Yemen Mobile telecommunications tower,infrastructure,communication,1,1.0,0,0,0,0,0,0,0.0,14,afternoon
2016-08-21,8560,Hudaydah,al-durayhimi,-,Military Airport,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2016-08-21,8561,Hudaydah,al-durayhimi,-,Air Defence Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2016-08-21,8562,Hudaydah,al-durayhimi,Airport road,Telecommunications station,infrastructure,communication,1,1.0,0,0,0,0,0,0,0.0,18,night
2016-08-21,8563,Ibb,al-saddah,Jarf Al-Sufyani,Checkpoint,military_security_target,checkpoints,1,2.0,0,0,0,0,0,0,0.0,23,night
2016-08-21,8564,Ibb,al-saddah,Jarf Al-Sufyani,Bridge,infrastructure,transport,1,1.0,0,0,0,0,0,0,0.0,23,night
2016-08-21,8565,Ibb,ash sha'ir,-,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,23,night
2016-08-21,8566,Ibb,mudhykharah,-,Al-Ja'bi bridge,infrastructure,transport,1,1.0,0,0,0,0,0,0,0.0,17,afternoon
2016-08-21,8567,Jawf,al-matmmah,-,Pro-Houthi forces,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-21,8568,Jawf,al-maslub,-,Pro-Houthi forces,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-21,8569,Jawf,al-matmmah,Al-Hadhinah,Travelers ,civilian,vehicle/bus,1,2.0,10,5,0,0,5,0,0.0,16,afternoon
2016-08-21,8570,Jawf,al-maslub,"Al-Saqiyah, Al-Waqz",Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-21,8571,Jawf,al-ghayl,-,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2016-08-21,8572,Shabwa,usaylan,"Bin Aqeel mountain, Al-Hajr",Pro-Houthi forces,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,22,night
2016-08-21,8573,Taiz,salah,Softil hill,Unknown,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,22,night
2016-08-22,8574,Sanaa,nihm,"Al-Madfon, Al-Majawihah",Residential Area,civilian,residential area,1,8.0,0,0,0,0,0,0,0.0,11,afternoon
2016-08-22,8575,Sanaa,nihm,Mahalli,Pro-Houthi reinforcement,military_security_target,moving target (weapons/fighters),1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-22,8576,Ibb,al-saddah,-,Residential Area,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,19,night
2016-08-22,8577,Lahj,al-qabbaytah,Al-Dhabr,Missiles launcher ,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2016-08-22,8578,Saada,sa'ada,The City,PSO,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,Unknown,unknown
2016-08-22,8579,Saada,sa'ada,The City,Civilian's Vehicle,civilian,vehicle/bus,1,1.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-22,8580,Saada,haydan,Fawt,Hamoud Ardoum house,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2016-08-22,8581,Taiz,jabal habashy,Al-Dhabab,Pro-Houthi Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-22,8582,Taiz,al-taiziyah,Al-Rabi'ei,Al-Rawdhah school,educational_facility,school,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-22,8583,Taiz,al-taiziyah,60 street,Military tank,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-22,8584,Taiz,al-mudhaffar,Al-Dhanin hill,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-22,8585,Taiz,salah,Al-Hawban,Softil hill,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2016-08-22,8586,Taiz,shara'ab al-rawnah,Shara'ab junction,Pro-Houthi reinforcement,military_security_target,moving target (weapons/fighters),1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
