Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Min Air Raids,Max Air Raids,Civilian Casualties,Fatalities ,Woman fatalities,Child fatalities,Injured ,Woman injured,Child injured, Confirmed Time,Time of Day,,,,
11596,23/02/2017,Marib,Sirwah,-,House Belonging to a local Sheikh (Saleh Bin Sawdah To'ayman),Civilian,Residential Area,1,2,0,0,0,0,0,0,0,23,Night,,,,
11597,23/02/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,24,Night,,,,
11598,23/02/2017,Hudaydah,Bajil,Abal Al-Hajaylah,Pro-Houthi forces,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,unkn,Evening,,,,
11599,23/02/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,3,Early-Morning,,,,
11600,23/02/2017,Marib,Sirwah,Al-Ashqari ,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,8,Morning,,,,
11601,23/02/2017,Marib,Sirwah,-,House (belonging to a local sheikh Saleh To'ayman),Political_Tribal,Figure,1,1,0,0,0,0,0,0,0,14,Midday,,,,
11602,23/02/2017,Saada,Baqim,Mandabah,Pro-Houthi forces,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,unkn,Unknown,,,,
11603,23/02/2017,Saada,Al-Dhaher,Khulab valley,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11604,23/02/2017,Saada,Kitaf Wa Al-Boqe'e,"Al-Atfain, Khaliqa",Pro-Houthi forces,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,18,Evening,,,,
11605,23/02/2017,Taiz,Al-Mukha,Al-Rammah,Civilian's house,Civilian,Residential Area,1,1,6,1,0,0,5,0,0,1,Early-Morning,,,,
11606,23/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,18,Evening,,,,
11607,23/02/2017,Taiz,Al-Mukha,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11608,23/02/2017,Taiz,Maqbanah,Al-Barah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11609,23/02/2017,Taiz,Al-Mukha,Al-Areesh,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11610,23/02/2017,Taiz,Al-Wazi'iyah,Al-Wazi'iyah junction,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,21,Evening,,,,
11611,23/02/2017,Taiz,Maqbanah,Al-Barah market,Restaurant,Economic_infrastructure,Private business,1,2,7,4,0,0,3,0,0,23,Night,,,,
11612,24/02/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,17,Afternoon,,,,
11613,24/02/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,1,5,0,0,0,0,0,0,0,17,Afternoon,,,,
11614,24/02/2017,Hudaydah,Al-Khawkhah,-,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11615,24/02/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,10,Midday,,,,
11616,24/02/2017,Saada,Baqim,Mandabah mountain,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Midday,,,,
11617,24/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
11618,24/02/2017,Taiz,Dhubab,Al-Omary,Al-Omary Schools,Educational_Facility,School,1,4,0,0,0,0,0,0,0,19,Evening,,,,
11619,24/02/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,19,Evening,,,,
11620,25/02/2017,Sanaa,Arhab,Al-Rajw,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,1,Early-Morning,,,,
11621,25/02/2017,Sanaa,Nihm,Qawbarah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11622,25/02/2017,Dhamar,Otmah,Hayfan,Civilian's house,Civilian,Residential Area,1,1,11,2,0,0,9,1,1,9,Morning,,,,
11623,25/02/2017,Marib,Sirwah,-,Farms,Economic_Infrastructure,Farms,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
11624,25/02/2017,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
11625,25/02/2017,Saada,Sa'ada,Kahlan,Kahlan Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,22,Night,,,,
11626,25/02/2017,Taiz,Al-Mukha,Near Kahlid Bin Al-Waleed Military Camp,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,1,Early-Morning,,,,
11627,25/02/2017,Taiz,Al-Mukha,Al-Nar mountain,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,1,Early-Morning,,,,
11628,25/02/2017,Taiz,Al-Mukha,Al-Nar mountain,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,7,Morning,,,,
11629,25/02/2017,Taiz,Mawza,Al-Hamli,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11630,25/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,7,0,0,0,0,0,0,0,12,Midday,,,,
11631,26/02/2017,Taiz,Al-Mukha,Al-Mahbash,Farm,Economic_infrastructure,Farms,1,1,5,5,0,5,0,0,0,12,Midday,,,,
11632,26/02/2017,Taiz,Al-Mukha,Mawshaj,Pro-Houthi sites,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,unkn,Unknown,,,,
11633,26/02/2017,Taiz,Al-Mukha,Near Al-Zahari Military Camp,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11634,26/02/2017,Capital,Ma'ain,Al-Sunainah,Aviation College,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11635,26/02/2017,Sanaa,Nihm,Maswarah,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11636,26/02/2017,Sanaa,Nihm,-,Pro-Houthi sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11637,26/02/2017,Sanaa,Nihm,Al-Hawl,Farms,Economic_infrastructure,Farms,1,2,0,0,0,0,0,0,0,18,Evening,,,,
11638,26/02/2017,Dhamar,Otmah,Ozlah Bani Swaid,Pro-Houthi sites,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Midday,,,,
11639,26/02/2017,Dhamar,Otmah,Aswah mountain,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,13,Midday,,,,
11640,26/02/2017,Dhamar,Otmah,Aswah mountain,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
11641,26/02/2017,Hudaydah,Al-Luhaiyah,Milh mountain,MTN Telecommunications network,Infrastructure,Communication,1,1,0,0,0,0,0,0,0,22,Night,,,,
11642,26/02/2017,Hudaydah,Bajil,Al-Qarash,Al-Qarash Military Camp,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,22,Night,,,,
11643,26/02/2017,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,24,Night,,,,
11644,26/02/2017,Hudaydah,Al-Khawkhah,-,Al-Haymah port,Infrastructure,Transport,1,3,0,0,0,0,0,0,0,24,Night,,,,
11645,26/02/2017,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,24,Night,,,,
11646,26/02/2017,Saada,Baqim,"Mandabah, Al-Sabhan",Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,20,Evening,,,,
11647,26/02/2017,Taiz,Al-Mukha,Al-Mukha junction,Mosque,Civilian,Mosque,1,3,0,0,0,0,0,0,0,16,Afternoon,,,,
11648,26/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,7,0,0,0,0,0,0,0,unkn,Unknown,,,,
11649,26/02/2017,Taiz,Dhubab,Al-Omary,Al-Omary Schools,Educational_Facility,School,1,2,0,0,0,0,0,0,0,20,Evening,,,,
11650,26/02/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,22,Night,,,,
11651,26/02/2017,Taiz,Al-Mukha,Al-Nar mountain,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,24,Night,,,,
11652,26/02/2017,Taiz,Al-Mukha,Al-Mukha junction,Al-Khadhir market,Civilian,Market Place,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11653,27/02/2017,Hajja,Hayran,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,20,Evening,,,,
11654,27/02/2017,Hajja,Harad,Ahim junction,Truck,Civilian,Vehicle/Bus,1,2,0,0,0,0,0,0,0,20,Evening,,,,
11655,27/02/2017,Hajja,Harad,Al-Madahishah,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),1,1,0,0,0,0,0,0,0,unkn,Evening,,,,
11656,27/02/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,20,Evening,,,,
11657,27/02/2017,Hajja,Hayran,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Night,,,,
11658,27/02/2017,Hudaydah,Kamaran,Kamaran island,Pro-Houthi sites,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,21,Evening,,,,
11659,27/02/2017,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11660,27/02/2017,Jawf,Al-Ghayl,"Shawaq valley, Al-Maqatie",Unknown,Unknown,Unknown,1,8,0,0,0,0,0,0,0,10,Midday,,,,
11661,27/02/2017,Jawf,Al-Maslub,Al-Saqiyah,Pro-Houthi sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11662,27/02/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,unkn,Midday,,,,
11663,27/02/2017,Marib,Harib Al-Garamish,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11664,27/02/2017,Marib,Sirwah,Al-Mukhadarah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11665,27/02/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11666,27/02/2017,Saada,Razih,Bani Sayah,Pro-Houthi sites,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,16,Afternoon,,,,
11667,27/02/2017,Saada,Al-Dhaher,Al-Sabbah,Pro-Houthi sites,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,16,Afternoon,,,,
11668,27/02/2017,Saada,Kitaf Wa Al-Boqe'e,"Al-Boqe'e, Al-Fara'a",Pro-Houthi sites,Military_Security_Target,Military Site,1,6,0,0,0,0,0,0,0,18,Evening,,,,
11669,27/02/2017,Saada,Baqim,Sha'eer mountain,Pro-Houthi sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
11670,27/02/2017,Saada,Kitaf Wa Al-Boqe'e,Ibn Hwaidi,Pro-Houthi sites,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,19,Evening,,,,
11671,27/02/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Rasifat,Main road,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,19,Evening,,,,
11672,27/02/2017,Saada,Baqim,Al-Masahif,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11673,27/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,6,0,0,0,0,0,0,0,17,Afternoon,,,,
11674,27/02/2017,Taiz,Al-Mukha,Al-Mukha junction,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
11675,27/02/2017,Taiz,Mawza,-,Main road,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
11676,27/02/2017,Taiz,Dhubab,Hawzan,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
11677,27/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
11678,27/02/2017,Taiz,Al-Mukha,-,Al-Mukha - Taiz road,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,20,Evening,,,,
11679,27/02/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Night,,,,
11680,27/02/2017,Taiz,Al-Mukha,Al-Zihari,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,23,Night,,,,
11681,27/02/2017,Taiz,Dhubab,Al-Omary,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,23,Night,,,,
11682,28/02/2017,Hudaydah,Al-Luhaiyah,Milh mountain,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,20,Evening,,,,
11683,28/02/2017,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,20,Evening,,,,
11684,28/02/2017,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,23,Night,,,,
11685,28/02/2017,Hudaydah,Al-Salif,Al-Jabbanah,Coastal Defence Military Camp,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Night,,,,
11686,28/02/2017,Marib,Sirwah,Al-Mahjazah,Farm,Economic_Infrastructure,Farms,1,2,0,0,0,0,0,0,0,12,Midday,,,,
11687,28/02/2017,Saada,Baqim,Al-Zammah,Building,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11688,28/02/2017,Saada,Sihar,Al-Hamazat,Building,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11689,28/02/2017,Saada,Majz,Takhyah,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,15,Afternoon,,,,
11690,28/02/2017,Saada,Haydan,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
11691,28/02/2017,Saada,Al-Dhaher,"Al-Sabbah, Al-Mutjarif",Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
11692,28/02/2017,Saada,Razih,Bani Sayah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
11693,28/02/2017,Saada,Al-Safra'a,Al-Zor,Weapons Storage,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11694,28/02/2017,Taiz,Dhubab,Near Al-Omary schools,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,19,Evening,,,,
11695,28/02/2017,Taiz,Dhubab,Al-Omaru,Al-Omary Schools,Educational_Facility,School,1,3,0,0,0,0,0,0,0,21,Evening,,,,
11696,28/02/2017,Taiz,,-,Vehicle (belonging to a pro-Houthi leader),Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,23,Night,,,,
11697,28/02/2017,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,12,0,0,0,0,0,0,0,unkn,Night,,,,
11698,01/03/2017,Capital,Ma'ain,Al-Sunainah,Aviation College,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,22,Night,,,,
11699,01/03/2017,Sanaa,Hamdan,-,Military sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,22,Night,,,,
11700,01/03/2017,Dhamar,Otmah,Al-Kamb,Al-Kamb compound,Economic_infrastructure,Private business,1,4+,7,3,0,0,4,0,2,13,Midday,,,,
11701,01/03/2017,Hajja,Midi,-,Al-Naseem farms,Economic_infrastructure,Farms,1,1,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
11702,01/03/2017,Hajja,Harad,Al-Maghafilah,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
11703,01/03/2017,Hajja,Hayran,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,18,Evening,,,,
11704,01/03/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,1,17,0,0,0,0,0,0,0,unkn,Unknown,,,,
11705,01/03/2017,Hajja,Harad,-,Unknown,Unknown,Unknown,1,17,0,0,0,0,0,0,0,unkn,Unknown,,,,
11706,01/03/2017,Hudaydah,Bait Al-Faqih,Al-Jah junction,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11707,01/03/2017,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Military Airport,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11708,01/03/2017,Hudaydah,Al-Luhaiyah,Al-Milh mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11709,01/03/2017,Hudaydah,Al-Salif,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
11710,01/03/2017,Jawf,Al-Maton,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,2,Early-Morning,,,,
11711,01/03/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,9,Morning,,,,
11712,01/03/2017,Marib,Sirwah,Al-Rabi'ah valley,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,12,Midday,,,,
11713,01/03/2017,Marib,Sirwah,-,Sirwah Market,Civilian,Market Place,1,2,0,0,0,0,0,0,0,12,Midday,,,,
11714,01/03/2017,Saada,Al-Dhaher,"Al-Sabbah, Al-Malaheet, Al-Minzalah",Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,15,Afternoon,,,,
11715,01/03/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,19,Evening,,,,
11716,01/03/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Emarah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,22,Night,,,,
11717,02/03/2017,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
11718,02/03/2017,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,22,Night,,,,
11719,02/03/2017,Hajja,Harad,-,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,8,Morning,,,,
11720,02/03/2017,Hajja,Harad,-,Weapons Storage,Military_Security_Target,Weapon Storage,1,3,0,0,0,0,0,0,0,unkn,Unknown,,,,
11721,02/03/2017,Hajja,Harad,Aahim junction,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,15,Afternoon,,,,
11722,02/03/2017,Hajja,Midi,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,unkn,Unknown,,,,
11723,02/03/2017,Hajja,Hayran,Al-Atnah,Civilian's house,Civilian,Residential Area,1,1,7,1,0,1,6,0,0,22,Night,,,,
11724,02/03/2017,Hajja,Mustaba,Al-Dawar valley,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,24,Night,,,,
11725,02/03/2017,Hudaydah,Bajil,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,2,Early-Morning,,,,
11726,02/03/2017,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Military Airport,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11727,02/03/2017,Hudaydah,Al-Salif,-,Pro-Houthi Sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
11728,02/03/2017,Hudaydah,Kamaran,-,Pro-Houthi Sites,Military_Security_Target,Military Site,1,6,0,0,0,0,0,0,0,unkn,Unknown,,,,
11729,02/03/2017,Hudaydah,Hays,-,Unknown,Unknown,Unknown,1,3,0,0,0,0,0,0,0,22,Night,,,,
11730,02/03/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Afternoon,,,,
11731,02/03/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Sawh,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,16,Afternoon,,,,
11732,02/03/2017,Saada,Kitaf Wa Al-Boqe'e,Khulaiqa,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,17,Afternoon,,,,
11733,02/03/2017,Saada,Al-Dhaher,Al-Motjarif,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11734,02/03/2017,Saada,Sa'ada,The City,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,22,Night,,,,
11735,02/03/2017,Saada,Sa'ada,Al-Barakah,Civilians' houses,Civilian,Residential Area,1,2,15,5,0,0,10,0,1,22,Night,,,,
11736,03/03/2017,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,22,Night,,,,
11737,03/03/2017,Sanaa,Nihm,Yam mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,6,0,0,0,0,0,0,0,11,Midday,,,,
11738,03/03/2017,Hajja,Mustaba,Abo Dawar,Weapons Storage,Military_Security_Target,Weapon Storage,1,1,0,0,0,0,0,0,0,unkn,Morning,,,,
11739,03/03/2017,Hajja,Harad,-,Military  communications room,Military_Security_Target,Other-Military,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
11740,03/03/2017,Hudaydah,Bajil,Al-Kadn junction,Pro-Houthi Sites,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Unknown,,,,
11741,03/03/2017,Hudaydah,Al-Dhuha,-,Pro-Houthi Sites,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,15,Afternoon,,,,
11742,03/03/2017,Hudaydah,Al-Khawkhah,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,unkn,Afternoon,,,,
11743,03/03/2017,Hudaydah,Al-Mansoriyah,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,unkn,Afternoon,,,,
11744,03/03/2017,Hudaydah,Al-Jirahi,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,unkn,Afternoon,,,,
11745,03/03/2017,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,22,Night,,,,
11746,03/03/2017,Jawf,Al-Ghayl,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
11747,03/03/2017,Jawf,Al-Ghayl,Al-Saqiyah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,23,Night,,,,
11748,03/03/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,3,Early-Morning,,,,
11749,03/03/2017,Marib,Sirwah,-,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,18,Evening,,,,
11750,03/03/2017,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,1,7,0,0,0,0,0,0,0,19,Evening,,,,
11751,03/03/2017,Saada,Baqim,Mandabah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,21,Evening,,,,
11752,03/03/2017,Taiz,Mawza,Al-Hamli,Bridge,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,18,Evening,,,,
11753,03/03/2017,Taiz,Dhubab,Al-Omary,Al-Omary Schools,Educational_Facility,School,1,9,0,0,0,0,0,0,0,unkn,Unknown,,,,
11754,03/03/2017,Taiz,Al-Mukha,Al-Nar mountain - Al-Mukha junction road,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,4,0,0,0,0,0,0,0,20,Evening,,,,
11755,03/03/2017,Taiz,Al-Mukha,Al-Najibah,Checkpoint,Military_Security_Target,Checkpoints,1,2,0,0,0,0,0,0,0,21,Evening,,,,
11756,04/03/2017,Sanaa,Nihm,Qatbain,Pro-Houthi forces,Military_Security_Target,Forces,1,6,0,0,0,0,0,0,0,4,Early-Morning,,,,
11757,04/03/2017,Sanaa,Nihm, Ramadah hill,Pro-Houthi forces,Military_Security_Target,Forces,1,7,0,0,0,0,0,0,0,unkn,Unknown,,,,
11758,04/03/2017,Amran,Amran,Al-Marhah mountain,Stones crusher,Economic_infrastructure,State resources,1,2,9,4,0,0,5,0,0,12,Midday,,,,
11759,04/03/2017,Hajja,Midi,-,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,9,0,0,0,0,0,0,0,10,Midday,,,,
11760,04/03/2017,Hajja,Harad,-,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),1,9,0,0,0,0,0,0,0,10,Midday,,,,
11761,04/03/2017,Hudaydah,Bajil,-,Stones crusher,Economic_infrastructure,State resources,1,3,0,0,0,0,0,0,0,15,Afternoon,,,,
11762,04/03/2017,Hudaydah,Al-Salif,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,22,Night,,,,
11763,04/03/2017,Hudaydah,Al-Khawkhah,-,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,24,Night,,,,
11764,04/03/2017,Saada,Sihar,Shi'ab Al-Azqoul,Pro-Houthi Sites,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,8,Morning,,,,
11765,04/03/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Emarah,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,10,Midday,,,,
11766,04/03/2017,Saada,Haydan,Al-Aqabah,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,11,Midday,,,,
11767,04/03/2017,Saada,Sa'ada,-,Al-Saifi Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,12,Midday,,,,
11768,04/03/2017,Saada,Sa'ada,Kahlan,Kahlan Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,13,Midday,,,,
11769,04/03/2017,Saada,Kitaf Wa Al-Boqe'e,Al-Sawh,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
11770,04/03/2017,Saada,Haydan,Al-Aqabah,Unknown,Unknown,Unknown,1,1,0,0,0,0,0,0,0,17,Afternoon,,,,
